user_id,age,height_cm,chest_cm,waist_cm,hips_cm,shoulder_cm,style_preference,occasion,recommended_outfit,gender
U0338,5,100,71,63,59,29,Sporty,School,Shirt + Trousers,Kid-Female
U0727,4,114,70,50,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U0184,3,121,69,56,56,25,Formal,Party,Shirt + Trousers,Kid-Male
U0265,25,176,89,91,97,46,Formal,Party,Blazer + Trousers,Male
U0425,43,165,99,86,87,46,Ethnic,School,Blazer + Trousers,Male
U1084,10,120,56,67,73,33,Formal,Party,Hoodie + Track Pants,Kid-Female
U0704,50,150,99,67,103,43,Party,Daily Wear,Denim Jacket + Jeans,Female
U0340,50,143,59,50,66,32,Sporty,Daily Wear,Denim Jacket + Jeans,Male
U0008,8,131,71,67,74,30,Party,School,Shirt + Trousers,Kid-Male
U0128,57,165,87,76,103,42,Party,Office,Blazer + Trousers,Female
U0052,30,111,62,68,62,29,Party,Daily Wear,Denim Jacket + Jeans,Female
U0797,20,190,99,83,94,48,Casual,Office,Denim Jacket + Jeans,Male
U0989,45,115,75,57,72,27,Sporty,Daily Wear,Denim Jacket + Jeans,Female
U0691,6,141,65,51,59,27,Traditional,Function,T-shirt + Shorts,Kid-Female
U0089,33,141,55,70,59,25,Traditional,School,Sweatshirt + Jeans,Female
U0740,5,142,64,54,70,27,Casual,Function,Frock,Kid-Female
U0586,33,175,83,70,99,43,Formal,School,Tunic + Jeans,Female
U0149,4,146,69,70,73,33,Traditional,Function,Sweatshirt + Jeans,Kid-Female
U0111,6,136,70,65,64,33,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U0028,11,115,66,62,74,28,Traditional,Daily Wear,Frock,Kid-Female
U0016,53,160,96,73,101,38,Formal,Party,Blazer + Trousers,Female
U0005,16,117,64,65,63,29,Casual,Office,Shirt + Trousers,Kid-Male
U0199,4,106,58,64,65,28,Traditional,Daily Wear,Dungarees,Kid-Female
U0670,14,109,67,69,57,25,Party,Wedding,Frock,Kid-Female
U0644,53,147,73,52,56,28,Sporty,School,T-shirt + Shorts,Female
U0077,18,157,91,76,94,42,Formal,Function,Tunic + Jeans,Female
U0161,45,163,98,82,87,46,Ethnic,School,Suit,Male
U0182,57,153,98,74,110,43,Ethnic,School,Tunic + Jeans,Female
U0671,27,152,81,71,87,45,Party,Daily Wear,Denim Jacket + Jeans,Female
U0895,3,108,55,63,70,31,Casual,Daily Wear,Dungarees,Kid-Female
U0461,29,171,93,68,97,39,Party,Daily Wear,Denim Jacket + Jeans,Female
U0413,32,156,84,83,101,43,Casual,School,Denim Jacket + Jeans,Female
U0125,12,129,74,56,66,33,Sporty,Function,Frock,Kid-Female
U0005,16,117,64,65,63,29,Casual,Office,Shirt + Trousers,Kid-Male
U0008,8,131,71,67,74,30,Party,School,Shirt + Trousers,Kid-Male
U0814,9,126,61,56,69,26,Ethnic,Office,T-shirt + Shorts,Kid-Female
U0709,9,110,55,59,73,31,Formal,Office,Dungarees,Kid-Female
U0594,7,138,62,67,68,29,Party,Function,Shirt + Trousers,Kid-Male
U0111,6,136,70,65,64,33,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U0411,46,170,92,95,95,42,Ethnic,Wedding,Suit,Male
U0660,43,155,91,65,85,39,Casual,Party,Denim Jacket + Jeans,Female
U0987,35,136,68,51,73,28,Sporty,School,Frock,Female
U0451,38,122,67,65,65,33,Party,Function,Blazer + Trousers,Female
U0936,13,128,59,50,59,27,Ethnic,Daily Wear,Dungarees,Kid-Female
U0521,57,162,88,80,89,46,Ethnic,Daily Wear,Denim Jacket + Jeans,Male
U0727,4,114,70,50,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U1032,23,150,90,65,92,45,Ethnic,Office,Anarkali Suit,Female
U0323,20,184,95,97,102,44,Casual,Daily Wear,Denim Jacket + Jeans,Male
U0018,16,129,62,70,63,28,Party,Wedding,T-shirt + Shorts,Kid-Female
U0184,3,121,69,56,56,25,Formal,Party,Shirt + Trousers,Kid-Male
U0017,3,149,63,63,60,33,Casual,School,Shirt + Trousers,Kid-Male
U0879,10,109,58,67,69,34,Traditional,Office,Frock,Kid-Female
U0111,6,136,70,65,64,33,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U0097,23,170,99,76,101,35,Ethnic,Wedding,Suit,Female
U0017,3,149,63,63,60,33,Casual,School,Shirt + Trousers,Kid-Male
U0157,53,110,73,62,62,27,Formal,School,T-shirt + Shorts,Female
U0758,14,103,65,50,66,30,Traditional,Office,Sweatshirt + Jeans,Kid-Female
U0926,60,179,99,86,99,40,Ethnic,School,Shirt + Jeans,Male
U0121,33,104,75,70,61,28,Party,Function,Blazer + Trousers,Male
U0532,58,159,87,70,102,37,Casual,School,Denim Jacket + Jeans,Female
U0445,6,125,71,67,55,34,Casual,Function,Shirt + Trousers,Kid-Male
U0688,60,161,86,76,99,40,Traditional,Daily Wear,Denim Jacket + Jeans,Female
U0594,7,138,62,67,68,29,Party,Function,Shirt + Trousers,Kid-Male
U0144,14,114,66,66,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U0008,8,131,71,67,74,30,Party,School,Shirt + Trousers,Kid-Male
U0707,11,124,59,66,57,34,Ethnic,Daily Wear,T-shirt + Shorts,Kid-Female
U0727,4,114,70,50,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U0790,23,177,90,83,93,45,Traditional,Function,Kurta + Pajama,Male
U0192,49,164,85,81,90,44,Sporty,Daily Wear,Denim Jacket + Jeans,Female
U0068,51,163,98,72,103,38,Traditional,Party,Blazer + Trousers,Female
U0220,29,146,62,59,65,26,Casual,Function,Denim Jacket + Jeans,Female
U0398,43,147,69,51,69,33,Sporty,School,Frock,Female
U0350,14,139,71,59,63,25,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U0085,49,175,91,84,88,45,Party,Daily Wear,Denim Jacket + Jeans,Female
U1044,38,160,96,84,97,36,Casual,Party,Denim Jacket + Jeans,Female
U0110,51,154,89,69,85,40,Party,Daily Wear,Denim Jacket + Jeans,Female
U0350,14,139,71,59,63,25,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U0536,36,169,97,87,102,42,Traditional,Party,Blazer + Trousers,Male
U0005,16,117,64,65,63,29,Casual,Office,Shirt + Trousers,Kid-Male
U0594,7,138,62,67,68,29,Party,Function,Shirt + Trousers,Kid-Male
U0349,52,101,58,63,73,26,Sporty,School,T-shirt + Shorts,Female
U0242,58,164,84,75,110,40,Sporty,School,Tunic + Jeans,Female
U0668,15,130,58,51,67,27,Ethnic,Wedding,Dungarees,Kid-Female
U0720,4,132,69,68,60,26,Formal,Wedding,T-shirt + Shorts,Kid-Female
U0235,20,111,71,70,64,31,Party,Function,Blazer + Trousers,Female
U0134,39,174,89,68,88,42,Traditional,Daily Wear,Denim Jacket + Jeans,Female
U0434,55,122,61,68,69,27,Ethnic,Wedding,Suit,Male
U0850,11,146,56,58,67,27,Party,Function,Dungarees,Kid-Female
U1040,41,160,97,73,85,45,Casual,School,Denim Jacket + Jeans,Female
U0936,13,128,59,50,59,27,Ethnic,Daily Wear,Dungarees,Kid-Female
U0144,14,114,66,66,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U0709,9,110,55,59,73,31,Formal,Office,Dungarees,Kid-Female
U0790,23,177,90,83,93,45,Traditional,Function,Kurta + Pajama,Male
U0313,54,144,69,51,73,29,Formal,Function,T-shirt + Shorts,Female
U0477,30,152,88,76,107,39,Casual,Party,Denim Jacket + Jeans,Female
U0111,6,136,70,65,64,33,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U0849,50,157,83,72,102,41,Sporty,School,Salwar Suit,Female
U0144,14,114,66,66,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U0807,8,122,68,66,73,35,Traditional,Daily Wear,Frock,Kid-Female
U0111,6,136,70,65,64,33,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U0144,14,114,66,66,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U0165,36,150,96,73,92,45,Traditional,School,Top + Skirt,Female
U0008,8,131,71,67,74,30,Party,School,Shirt + Trousers,Kid-Male
U0871,10,149,71,67,56,32,Sporty,Party,Sweatshirt + Jeans,Kid-Female
U0406,7,133,66,69,63,33,Sporty,Function,Sweatshirt + Jeans,Kid-Female
U0144,14,114,66,66,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U0519,17,133,58,64,74,28,Casual,Wedding,Shirt + Trousers,Kid-Male
U0173,30,152,84,84,110,38,Sporty,Daily Wear,Denim Jacket + Jeans,Female
U0832,48,155,100,83,95,40,Ethnic,Function,Kurta + Pajama,Female
U0123,37,121,72,59,56,33,Casual,School,Denim Jacket + Jeans,Female
U1079,51,120,59,62,72,25,Sporty,Party,Blazer + Trousers,Female
U0445,6,125,71,67,55,34,Casual,Function,Shirt + Trousers,Kid-Male
U0519,17,133,58,64,74,28,Casual,Wedding,Shirt + Trousers,Kid-Male
U0111,6,136,70,65,64,33,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U0707,11,124,59,66,57,34,Ethnic,Daily Wear,T-shirt + Shorts,Kid-Female
U0111,6,136,70,65,64,33,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U1018,25,183,110,95,101,43,Formal,School,Denim Jacket + Jeans,Male
U0478,19,174,98,79,89,40,Formal,Daily Wear,Denim Jacket + Jeans,Male
U0396,24,165,108,79,94,50,Traditional,Office,Blazer + Trousers,Male
U0539,9,134,70,67,75,29,Traditional,Wedding,Frock,Kid-Female
U0288,5,144,61,68,60,30,Sporty,Wedding,Sweatshirt + Jeans,Kid-Female
U0744,52,164,92,75,93,42,Traditional,Wedding,Suit,Female
U0456,36,140,61,62,67,29,Ethnic,Office,T-shirt + Shorts,Female
U0369,27,172,89,82,89,45,Ethnic,Function,Kurta + Pajama,Male
U0507,43,103,64,69,59,25,Party,Function,Blazer + Trousers,Female
U0255,6,149,57,60,73,33,Ethnic,Party,Shirt + Trousers,Kid-Male
U0727,4,114,70,50,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U0205,38,159,85,76,91,40,Casual,Party,Denim Jacket + Jeans,Female
U0835,34,170,89,67,87,36,Party,Office,Blazer + Trousers,Female
U0382,4,146,64,50,62,26,Formal,Daily Wear,Sweatshirt + Jeans,Kid-Female
U0479,59,171,94,69,105,39,Casual,School,Denim Jacket + Jeans,Female
U0928,60,167,101,92,95,47,Traditional,Wedding,Suit,Male
U1011,24,166,104,96,89,40,Formal,Office,Blazer + Trousers,Male
U0162,28,166,93,65,110,40,Formal,School,Gown,Female
U0727,4,114,70,50,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U0059,39,173,81,68,94,44,Traditional,School,Kurti + Leggings,Female
U0304,56,189,85,93,86,44,Formal,School,T-shirt + Shorts,Male
U0261,24,182,98,83,94,47,Party,Daily Wear,Denim Jacket + Jeans,Male
U0855,23,143,59,60,61,31,Traditional,Office,T-shirt + Shorts,Female
U0017,3,149,63,63,60,33,Casual,School,Shirt + Trousers,Kid-Male
U0236,4,129,59,53,64,26,Formal,Office,Sweatshirt + Jeans,Kid-Female
U0144,14,114,66,66,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U0517,33,163,107,81,100,41,Traditional,Office,Kurta + Pajama,Male
U0001,39,151,96,73,94,40,Party,Office,Blazer + Trousers,Female
U0523,53,190,93,99,95,48,Formal,Daily Wear,Denim Jacket + Jeans,Male
U0758,14,103,65,50,66,30,Traditional,Office,Sweatshirt + Jeans,Kid-Female
U0207,13,142,55,62,65,34,Party,Office,Sweatshirt + Jeans,Kid-Female
U0535,39,163,105,88,96,43,Traditional,Office,Blazer + Trousers,Male
U0137,53,174,89,69,98,37,Sporty,Function,Saree,Female
U0350,14,139,71,59,63,25,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U0350,14,139,71,59,63,25,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U0423,10,112,56,60,62,29,Party,Function,T-shirt + Shorts,Kid-Female
U0756,26,175,91,95,101,46,Casual,Daily Wear,Denim Jacket + Jeans,Male
U1068,8,141,67,55,71,25,Casual,Office,Graphic Tee + Joggers,Kid-Female
U0008,8,131,71,67,74,30,Party,School,Shirt + Trousers,Kid-Male
U0691,6,141,65,51,59,27,Traditional,Function,T-shirt + Shorts,Kid-Female
U0727,4,114,70,50,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U0270,42,173,105,91,96,43,Formal,Office,Blazer + Trousers,Male
U0979,30,151,81,68,110,44,Sporty,School,Gown,Female
U0161,45,163,98,82,87,46,Ethnic,School,Suit,Male
U0777,52,147,64,64,62,35,Ethnic,Function,Kurta + Pajama,Female
U0739,44,111,65,51,74,30,Traditional,Daily Wear,Denim Jacket + Jeans,Female
U0519,17,133,58,64,74,28,Casual,Wedding,Shirt + Trousers,Kid-Male
U0155,31,188,106,90,102,50,Traditional,Party,Blazer + Trousers,Male
U0176,47,130,69,62,68,26,Casual,Daily Wear,Denim Jacket + Jeans,Female
U0290,58,187,96,99,96,43,Casual,Party,Denim Jacket + Jeans,Male
U0961,15,135,62,61,66,34,Ethnic,School,Shirt + Trousers,Kid-Female
U0445,6,125,71,67,55,34,Casual,Function,Shirt + Trousers,Kid-Male
U0670,14,109,67,69,57,25,Party,Wedding,Frock,Kid-Female
U0350,14,139,71,59,63,25,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U0101,35,156,84,85,108,36,Casual,Party,Denim Jacket + Jeans,Female
U0184,3,121,69,56,56,25,Formal,Party,Shirt + Trousers,Kid-Male
U0530,9,119,60,51,73,35,Formal,Daily Wear,Sweatshirt + Jeans,Kid-Female
U0702,53,179,109,92,94,50,Traditional,Wedding,Suit,Male
U0350,14,139,71,59,63,25,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U0437,53,134,60,69,57,33,Traditional,Wedding,Suit,Female
U0267,42,114,61,69,63,27,Casual,Office,Denim Jacket + Jeans,Female
U0668,15,130,58,51,67,27,Ethnic,Wedding,Dungarees,Kid-Female
U0719,18,150,57,58,66,28,Party,Party,Blazer + Trousers,Female
U0738,43,164,94,95,90,40,Sporty,Party,Blazer + Trousers,Male
U0728,6,100,75,61,59,27,Party,Party,Sweatshirt + Jeans,Kid-Female
U0178,44,171,97,93,92,50,Formal,Function,Suit,Male
U0859,37,184,96,87,104,49,Casual,School,Denim Jacket + Jeans,Male
U0005,16,117,64,65,63,29,Casual,Office,Shirt + Trousers,Kid-Male
U0727,4,114,70,50,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U1009,30,176,96,100,105,49,Casual,School,Denim Jacket + Jeans,Male
U0519,17,133,58,64,74,28,Casual,Wedding,Shirt + Trousers,Kid-Male
U0023,20,101,66,54,56,26,Casual,Party,Denim Jacket + Jeans,Female
U0856,44,164,95,65,89,42,Formal,Party,Blazer + Trousers,Female
U1083,8,134,71,59,75,28,Sporty,Daily Wear,Hoodie + Track Pants,Kid-Female
U0489,35,165,93,82,99,38,Traditional,School,Tunic + Jeans,Female
U0540,8,131,63,69,73,27,Casual,Wedding,Frock,Kid-Female
U0727,4,114,70,50,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U0746,27,126,72,66,56,34,Ethnic,School,Frock,Female
U0005,16,117,64,65,63,29,Casual,Office,Shirt + Trousers,Kid-Male
U0308,58,176,92,75,95,45,Formal,School,T-shirt + Shorts,Male
U0350,14,139,71,59,63,25,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U0698,16,121,71,60,67,25,Traditional,Daily Wear,Sweatshirt + Jeans,Kid-Female
U0662,7,103,61,55,72,26,Sporty,School,Shirt + Trousers,Kid-Female
U0758,14,103,65,50,66,30,Traditional,Office,Sweatshirt + Jeans,Kid-Female
U0255,6,149,57,60,73,33,Ethnic,Party,Shirt + Trousers,Kid-Male
U0875,28,112,63,58,69,35,Sporty,Office,T-shirt + Shorts,Female
U0017,3,149,63,63,60,33,Casual,School,Shirt + Trousers,Kid-Male
U0008,8,131,71,67,74,30,Party,School,Shirt + Trousers,Kid-Male
U0288,5,144,61,68,60,30,Sporty,Wedding,Sweatshirt + Jeans,Kid-Female
U0771,15,123,72,52,72,28,Ethnic,Wedding,Frock,Kid-Female
U0942,36,160,90,78,95,38,Formal,Office,Blazer + Trousers,Female
U0565,8,110,72,59,75,34,Sporty,Office,Sweatshirt + Jeans,Kid-Female
U0066,44,172,97,71,86,45,Formal,Office,Blazer + Trousers,Female
U0299,8,116,70,69,68,32,Party,Function,Sweatshirt + Jeans,Kid-Female
U0530,9,119,60,51,73,35,Formal,Daily Wear,Sweatshirt + Jeans,Kid-Female
U1038,45,155,98,66,90,38,Casual,Function,Denim Jacket + Jeans,Female
U0445,6,125,71,67,55,34,Casual,Function,Shirt + Trousers,Kid-Male
U0445,6,125,71,67,55,34,Casual,Function,Shirt + Trousers,Kid-Male
U0871,10,149,71,67,56,32,Sporty,Party,Sweatshirt + Jeans,Kid-Female
U0191,18,187,103,94,104,40,Ethnic,Party,Blazer + Trousers,Male
U0943,35,180,108,83,105,48,Party,Wedding,Suit,Male
U0350,14,139,71,59,63,25,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U0656,6,101,55,70,55,25,Formal,Function,Dungarees,Kid-Female
U0177,14,107,62,62,73,30,Formal,Daily Wear,T-shirt + Shorts,Kid-Female
U0717,25,162,85,71,110,41,Party,Office,Blazer + Trousers,Female
U0558,12,136,72,60,55,29,Casual,Office,Sweatshirt + Jeans,Kid-Female
U0017,3,149,63,63,60,33,Casual,School,Shirt + Trousers,Kid-Male
U0680,29,163,110,81,100,44,Party,Function,Blazer + Trousers,Male
U0686,45,127,59,66,58,28,Formal,Daily Wear,Denim Jacket + Jeans,Female
U0728,6,100,75,61,59,27,Party,Party,Sweatshirt + Jeans,Kid-Female
U0707,11,124,59,66,57,34,Ethnic,Daily Wear,T-shirt + Shorts,Kid-Female
U0734,6,105,61,58,68,31,Party,Wedding,Dungarees,Kid-Female
U0005,16,117,64,65,63,29,Casual,Office,Shirt + Trousers,Kid-Male
U0177,14,107,62,62,73,30,Formal,Daily Wear,T-shirt + Shorts,Kid-Female
U0691,6,141,65,51,59,27,Traditional,Function,T-shirt + Shorts,Kid-Female
U0781,45,179,98,93,96,50,Sporty,Office,Shirt + Jeans,Male
U1028,25,171,93,94,94,48,Casual,School,Denim Jacket + Jeans,Male
U0829,33,162,85,87,102,50,Formal,School,Blazer + Trousers,Male
U0636,22,164,110,77,85,40,Ethnic,Office,Kurta + Pajama,Male
U0255,6,149,57,60,73,33,Ethnic,Party,Shirt + Trousers,Kid-Male
U0184,3,121,69,56,56,25,Formal,Party,Shirt + Trousers,Kid-Male
U0017,3,149,63,63,60,33,Casual,School,Shirt + Trousers,Kid-Male
U0381,46,174,100,94,89,49,Formal,Office,Blazer + Trousers,Male
U0255,6,149,57,60,73,33,Ethnic,Party,Shirt + Trousers,Kid-Male
U0255,6,149,57,60,73,33,Ethnic,Party,Shirt + Trousers,Kid-Male
U0348,26,177,97,81,101,43,Party,Wedding,Suit,Male
U0568,20,189,88,89,99,50,Formal,Daily Wear,Denim Jacket + Jeans,Male
U0184,3,121,69,56,56,25,Formal,Party,Shirt + Trousers,Kid-Male
U0144,14,114,66,66,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U0184,3,121,69,56,56,25,Formal,Party,Shirt + Trousers,Kid-Male
U0727,4,114,70,50,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U0519,17,133,58,64,74,28,Casual,Wedding,Shirt + Trousers,Kid-Male
U0390,32,190,98,87,103,43,Casual,Function,Denim Jacket + Jeans,Male
U0444,54,180,104,98,89,41,Sporty,Function,Kurta + Pajama,Male
U0017,3,149,63,63,60,33,Casual,School,Shirt + Trousers,Kid-Male
U0138,3,133,63,62,64,30,Ethnic,Office,T-shirt + Shorts,Kid-Female
U0133,24,171,95,70,97,39,Casual,Daily Wear,Denim Jacket + Jeans,Female
U0594,7,138,62,67,68,29,Party,Function,Shirt + Trousers,Kid-Male
U0812,11,103,68,59,75,31,Party,Party,Sweatshirt + Jeans,Kid-Female
U1027,34,165,93,86,91,46,Traditional,Wedding,Suit,Male
U0698,16,121,71,60,67,25,Traditional,Daily Wear,Sweatshirt + Jeans,Kid-Female
U0905,25,183,87,92,102,48,Traditional,Daily Wear,Denim Jacket + Jeans,Male
U0760,26,182,93,76,101,48,Formal,Daily Wear,Denim Jacket + Jeans,Male
U0092,54,151,92,68,94,36,Casual,Function,Denim Jacket + Jeans,Female
U0238,57,159,100,78,101,45,Casual,Party,Denim Jacket + Jeans,Female
U0149,4,146,69,70,73,33,Traditional,Function,Sweatshirt + Jeans,Kid-Female
U0572,15,142,61,69,59,26,Party,Office,Sweatshirt + Jeans,Kid-Female
U0400,17,136,66,59,71,25,Ethnic,Party,Frock,Kid-Female
U0015,12,150,71,61,72,28,Casual,Office,Sweatshirt + Jeans,Kid-Female
U0519,17,133,58,64,74,28,Casual,Wedding,Shirt + Trousers,Kid-Male
U0678,42,167,107,80,91,42,Traditional,Office,Blazer + Trousers,Male
U0005,16,117,64,65,63,29,Casual,Office,Shirt + Trousers,Kid-Male
U0144,14,114,66,66,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U0951,40,167,80,72,107,43,Ethnic,Party,Blazer + Trousers,Female
U0661,47,171,98,88,104,45,Ethnic,Wedding,Suit,Male
U0664,37,158,98,68,91,39,Ethnic,Party,Blazer + Trousers,Female
U0742,34,150,75,60,75,33,Party,Wedding,Suit,Female
U0903,14,131,75,50,61,33,Sporty,School,Shirt + Trousers,Kid-Female
U0017,3,149,63,63,60,33,Casual,School,Shirt + Trousers,Kid-Male
U0666,11,129,55,63,68,30,Casual,Party,Sweatshirt + Jeans,Kid-Female
U0459,11,101,63,54,56,30,Casual,School,Shirt + Trousers,Kid-Female
U0259,29,175,89,91,95,45,Formal,Office,Blazer + Trousers,Male
U0902,33,154,92,75,110,45,Ethnic,Daily Wear,Denim Jacket + Jeans,Female
U0184,3,121,69,56,56,25,Formal,Party,Shirt + Trousers,Kid-Male
U0402,30,176,106,76,93,43,Sporty,Daily Wear,Denim Jacket + Jeans,Male
U0730,45,165,105,79,91,43,Ethnic,Office,Kurta + Pajama,Male
U0094,27,176,85,94,98,40,Party,Party,Blazer + Trousers,Male
U0178,44,171,97,93,92,50,Formal,Function,Suit,Male
U0054,13,143,58,63,63,33,Ethnic,School,Shirt + Trousers,Kid-Female
U0325,55,168,80,82,91,44,Traditional,Function,Salwar Suit,Female
U0184,3,121,69,56,56,25,Formal,Party,Shirt + Trousers,Kid-Male
U0149,4,146,69,70,73,33,Traditional,Function,Sweatshirt + Jeans,Kid-Female
U0064,23,156,83,69,105,45,Casual,Function,Denim Jacket + Jeans,Female
U0519,17,133,58,64,74,28,Casual,Wedding,Shirt + Trousers,Kid-Male
U0028,11,115,66,62,74,28,Traditional,Daily Wear,Frock,Kid-Female
U0153,42,119,57,51,60,26,Ethnic,Party,Blazer + Trousers,Female
U0314,54,139,56,67,62,30,Casual,Office,Denim Jacket + Jeans,Female
U0519,17,133,58,64,74,28,Casual,Wedding,Shirt + Trousers,Kid-Male
U0484,11,137,63,67,62,34,Casual,Function,Frock,Kid-Female
U0076,38,185,96,76,90,48,Formal,School,T-shirt + Shorts,Male
U0718,56,108,58,58,74,35,Party,Function,Blazer + Trousers,Male
U0148,41,166,95,94,100,43,Casual,School,Denim Jacket + Jeans,Male
U0758,14,103,65,50,66,30,Traditional,Office,Sweatshirt + Jeans,Kid-Female
U0539,9,134,70,67,75,29,Traditional,Wedding,Frock,Kid-Female
U0005,16,117,64,65,63,29,Casual,Office,Shirt + Trousers,Kid-Male
U0256,31,166,103,97,93,42,Sporty,School,Kurta + Pajama,Male
U0727,4,114,70,50,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U0967,44,140,69,64,74,28,Ethnic,School,Frock,Female
U0255,6,149,57,60,73,33,Ethnic,Party,Shirt + Trousers,Kid-Male
U0939,19,165,82,70,94,44,Casual,School,Denim Jacket + Jeans,Female
U0037,47,163,100,79,104,42,Party,Office,Blazer + Trousers,Male
U0350,14,139,71,59,63,25,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U0594,7,138,62,67,68,29,Party,Function,Shirt + Trousers,Kid-Male
U0144,14,114,66,66,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U0647,23,146,69,59,73,28,Party,Daily Wear,Denim Jacket + Jeans,Female
U0048,52,174,107,84,89,49,Ethnic,Function,Kurta + Pajama,Male
U0144,14,114,66,66,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U0053,49,120,61,68,68,33,Formal,Function,Dungarees,Female
U0144,14,114,66,66,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U0144,14,114,66,66,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U0993,46,175,89,99,104,43,Ethnic,School,Kurta + Pajama,Male
U0709,9,110,55,59,73,31,Formal,Office,Dungarees,Kid-Female
U0530,9,119,60,51,73,35,Formal,Daily Wear,Sweatshirt + Jeans,Kid-Female
U0658,45,176,91,76,105,47,Traditional,Function,Shirt + Jeans,Male
U0317,41,154,100,71,91,43,Traditional,Office,Lehenga,Female
U0588,57,181,93,89,87,50,Sporty,Function,Suit,Male
U0255,6,149,57,60,73,33,Ethnic,Party,Shirt + Trousers,Kid-Male
U0727,4,114,70,50,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U0005,16,117,64,65,63,29,Casual,Office,Shirt + Trousers,Kid-Male
U0111,6,136,70,65,64,33,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U0677,56,179,110,99,93,48,Casual,Function,Denim Jacket + Jeans,Male
U0467,11,149,59,52,55,29,Ethnic,School,Shirt + Trousers,Kid-Female
U0929,36,150,94,75,88,35,Party,Function,Blazer + Trousers,Female
U1084,10,120,56,67,73,33,Formal,Party,Hoodie + Track Pants,Kid-Female
U0218,8,149,74,62,65,28,Party,Office,T-shirt + Shorts,Kid-Female
U0817,15,125,63,54,74,35,Sporty,School,Shirt + Trousers,Kid-Female
U0850,11,146,56,58,67,27,Party,Function,Dungarees,Kid-Female
U0895,3,108,55,63,70,31,Casual,Daily Wear,Dungarees,Kid-Female
U0498,16,138,57,53,70,31,Casual,Office,Dungarees,Kid-Female
U0453,21,112,61,64,61,28,Party,Wedding,Suit,Female
U0218,8,149,74,62,65,28,Party,Office,T-shirt + Shorts,Kid-Female
U1022,42,160,101,95,91,45,Party,Wedding,Suit,Male
U0017,3,149,63,63,60,33,Casual,School,Shirt + Trousers,Kid-Male
U0540,8,131,63,69,73,27,Casual,Wedding,Frock,Kid-Female
U0999,58,182,93,80,92,46,Casual,Daily Wear,Denim Jacket + Jeans,Male
U0697,45,181,94,82,105,46,Casual,Wedding,Suit,Male
U0578,22,169,99,79,101,43,Party,Party,Blazer + Trousers,Male
U0666,11,129,55,63,68,30,Casual,Party,Sweatshirt + Jeans,Kid-Female
U0727,4,114,70,50,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U0218,8,149,74,62,65,28,Party,Office,T-shirt + Shorts,Kid-Female
U0005,16,117,64,65,63,29,Casual,Office,Shirt + Trousers,Kid-Male
U0186,56,131,60,53,73,25,Party,Wedding,Suit,Female
U0572,15,142,61,69,59,26,Party,Office,Sweatshirt + Jeans,Kid-Female
U1070,31,103,68,67,55,31,Ethnic,Wedding,Suit,Female
U0459,11,101,63,54,56,30,Casual,School,Shirt + Trousers,Kid-Female
U0144,14,114,66,66,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U0005,16,117,64,65,63,29,Casual,Office,Shirt + Trousers,Kid-Male
